tweet_id,retweet_count,favorite_count,nom_chien,Dog_stage,rating_numerator,timestamp,source,lien,jpg_url,img_num,num_pred,chien,conf,result
887705289381826560,5609,30779, Jeffrey,,13.0,2017-07-19 16:06:48+00:00,Twitter for iPhone,https://t.co/PhrUk20Q64,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,1,2,Redbone,0.0875815,True
887705289381826560,5609,30779, Jeffrey,,13.0,2017-07-19 16:06:48+00:00,Twitter for iPhone,https://t.co/PhrUk20Q64,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,1,3,Weimaraner,0.0262364,True
887517139158093824,12082,46959,,,14.0,2017-07-19 03:39:09+00:00,Twitter for iPhone,https://t.co/20VrLAA8ba,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,1,1,Limousine,0.130432,False
887517139158093824,12082,46959,,,14.0,2017-07-19 03:39:09+00:00,Twitter for iPhone,https://t.co/20VrLAA8ba,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,1,2,Tow_Truck,0.0291754,False
887517139158093824,12082,46959,,,14.0,2017-07-19 03:39:09+00:00,Twitter for iPhone,https://t.co/20VrLAA8ba,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,1,3,Shopping_Cart,0.0263208,False
887473957103951883,18781,69871, Canela,,13.0,2017-07-19 00:47:34+00:00,Twitter for iPhone,https://t.co/cLyzpcUcMX,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,2,1,Pembroke,0.809197,True
887473957103951883,18781,69871, Canela,,13.0,2017-07-19 00:47:34+00:00,Twitter for iPhone,https://t.co/cLyzpcUcMX,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,2,2,Rhodesian_Ridgeback,0.05495,True
887473957103951883,18781,69871, Canela,,13.0,2017-07-19 00:47:34+00:00,Twitter for iPhone,https://t.co/cLyzpcUcMX,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,2,3,Beagle,0.0389148,True
887343217045368832,10737,34222,,,13.0,2017-07-18 16:08:03+00:00,Twitter for iPhone,https://t.co/WZqNqygEyV,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,1,1,Mexican_Hairless,0.330741,True
887343217045368832,10737,34222,,,13.0,2017-07-18 16:08:03+00:00,Twitter for iPhone,https://t.co/WZqNqygEyV,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,1,2,Sea_Lion,0.275645,False
887343217045368832,10737,34222,,,13.0,2017-07-18 16:08:03+00:00,Twitter for iPhone,https://t.co/WZqNqygEyV,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,1,3,Weimaraner,0.134203,True
887101392804085760,6167,31061,,,12.0,2017-07-18 00:07:08+00:00,Twitter for iPhone,https://t.co/4Ad1jzJSdp,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,1,1,Samoyed,0.733942,True
887101392804085760,6167,31061,,,12.0,2017-07-18 00:07:08+00:00,Twitter for iPhone,https://t.co/4Ad1jzJSdp,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,1,2,Eskimo_Dog,0.0350295,True
887101392804085760,6167,31061,,,12.0,2017-07-18 00:07:08+00:00,Twitter for iPhone,https://t.co/4Ad1jzJSdp,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,1,3,Staffordshire_Bullterrier,0.0297047,True
886983233522544640,8084,35859, Maya,,13.0,2017-07-17 16:17:36+00:00,Twitter for iPhone,https://t.co/I6oNy0CgiT,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,2,1,Chihuahua,0.793469,True
886983233522544640,8084,35859, Maya,,13.0,2017-07-17 16:17:36+00:00,Twitter for iPhone,https://t.co/I6oNy0CgiT,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,2,2,Toy_Terrier,0.143528,True
886983233522544640,8084,35859, Maya,,13.0,2017-07-17 16:17:36+00:00,Twitter for iPhone,https://t.co/I6oNy0CgiT,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,2,3,Can_Opener,0.0322529,False
886736880519319552,3443,12306, Mingus,,13.0,2017-07-16 23:58:41+00:00,Twitter for iPhone,https://t.co/bVi0Yr4Cff,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,1,1,Kuvasz,0.309706,True
886736880519319552,3443,12306, Mingus,,13.0,2017-07-16 23:58:41+00:00,Twitter for iPhone,https://t.co/bVi0Yr4Cff,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,1,2,Great_Pyrenees,0.186136,True
886736880519319552,3443,12306, Mingus,,13.0,2017-07-16 23:58:41+00:00,Twitter for iPhone,https://t.co/bVi0Yr4Cff,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,1,3,Dandie_Dinmont,0.0863463,True
886680336477933568,4610,22798, Derek,,13.0,2017-07-16 20:14:00+00:00,Twitter for iPhone,https://t.co/BCoWue0abA,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,1,1,Convertible,0.738995,False
886680336477933568,4610,22798, Derek,,13.0,2017-07-16 20:14:00+00:00,Twitter for iPhone,https://t.co/BCoWue0abA,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,1,2,Sports_Car,0.139952,False
886680336477933568,4610,22798, Derek,,13.0,2017-07-16 20:14:00+00:00,Twitter for iPhone,https://t.co/BCoWue0abA,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,1,3,Car_Wheel,0.0441726999999999,False
886366144734445568,3316,21524, Roscoe,pupper,12.0,2017-07-15 23:25:31+00:00,Twitter for iPhone,https://t.co/RGE08MIJox,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1,1,French_Bulldog,0.999201,True
886366144734445568,3316,21524, Roscoe,pupper,12.0,2017-07-15 23:25:31+00:00,Twitter for iPhone,https://t.co/RGE08MIJox,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1,2,Chihuahua,0.000361178,True
886366144734445568,3316,21524, Roscoe,pupper,12.0,2017-07-15 23:25:31+00:00,Twitter for iPhone,https://t.co/RGE08MIJox,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1,3,Boston_Bull,7.55616e-05,True
886258384151887873,6523,28469, Waffles,,13.0,2017-07-15 16:17:19+00:00,Twitter for iPhone,https://t.co/xZDA9Qsq1O,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1,1,Pug,0.943575,True
886258384151887873,6523,28469, Waffles,,13.0,2017-07-15 16:17:19+00:00,Twitter for iPhone,https://t.co/xZDA9Qsq1O,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1,2,Shower_Cap,0.0252856,False
886258384151887873,6523,28469, Waffles,,13.0,2017-07-15 16:17:19+00:00,Twitter for iPhone,https://t.co/xZDA9Qsq1O,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1,3,Siamese_Cat,0.00284892,False
885984800019947520,7097,33382, Jimbo,,12.0,2017-07-14 22:10:11+00:00,Twitter for iPhone,https://t.co/BuveP0uMF1,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1,1,Blenheim_Spaniel,0.972494,True
885984800019947520,7097,33382, Jimbo,,12.0,2017-07-14 22:10:11+00:00,Twitter for iPhone,https://t.co/BuveP0uMF1,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1,2,Shih-Tzu,0.00663012,True
885984800019947520,7097,33382, Jimbo,,12.0,2017-07-14 22:10:11+00:00,Twitter for iPhone,https://t.co/BuveP0uMF1,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1,3,Bernese_Mountain_Dog,0.00623915,True
885528943205470208,6683,36689, Maisey,,13.0,2017-07-13 15:58:47+00:00,Twitter for iPhone,https://t.co/tp1kQ8i9JF,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1,1,Pug,0.369275,True
885528943205470208,6683,36689, Maisey,,13.0,2017-07-13 15:58:47+00:00,Twitter for iPhone,https://t.co/tp1kQ8i9JF,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1,2,Labrador_Retriever,0.265835,True
885528943205470208,6683,36689, Maisey,,13.0,2017-07-13 15:58:47+00:00,Twitter for iPhone,https://t.co/tp1kQ8i9JF,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1,3,Kuvasz,0.134697,True
885167619883638784,4556,22367,,,13.0,2017-07-12 16:03:00+00:00,Twitter for iPhone,https://t.co/44ItaMubBf,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,4,1,Malamute,0.8124819999999999,True
885167619883638784,4556,22367,,,13.0,2017-07-12 16:03:00+00:00,Twitter for iPhone,https://t.co/44ItaMubBf,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,4,2,Siberian_Husky,0.0717125,True
885167619883638784,4556,22367,,,13.0,2017-07-12 16:03:00+00:00,Twitter for iPhone,https://t.co/44ItaMubBf,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,4,3,Eskimo_Dog,0.0557697,True
884925521741709313,16439,68152, Earl,,12.0,2017-07-12 00:01:00+00:00,Twitter for iPhone,https://t.co/MYJvdlNRVa,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,1,1,Italian_Greyhound,0.259916,True
884925521741709313,16439,68152, Earl,,12.0,2017-07-12 00:01:00+00:00,Twitter for iPhone,https://t.co/MYJvdlNRVa,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,1,2,American_Staffordshire_Terrier,0.198451,True
884925521741709313,16439,68152, Earl,,12.0,2017-07-12 00:01:00+00:00,Twitter for iPhone,https://t.co/MYJvdlNRVa,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,1,3,Staffordshire_Bullterrier,0.127725,True
884876753390489601,6096,28514, Lola,,13.0,2017-07-11 20:47:12+00:00,Twitter for iPhone,https://t.co/74TKAUsLkO,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,1,1,Chow,0.822103,True
884876753390489601,6096,28514, Lola,,13.0,2017-07-11 20:47:12+00:00,Twitter for iPhone,https://t.co/74TKAUsLkO,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,1,2,Norwich_Terrier,0.106075,True
884876753390489601,6096,28514, Lola,,13.0,2017-07-11 20:47:12+00:00,Twitter for iPhone,https://t.co/74TKAUsLkO,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,1,3,Norfolk_Terrier,0.0373485,True
884562892145688576,5100,24765, Kevin,,13.0,2017-07-11 00:00:02+00:00,Twitter for iPhone,https://t.co/1r4MFCbCX5,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1,1,Pug,0.5464060000000001,True
884562892145688576,5100,24765, Kevin,,13.0,2017-07-11 00:00:02+00:00,Twitter for iPhone,https://t.co/1r4MFCbCX5,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1,2,French_Bulldog,0.404291,True
884562892145688576,5100,24765, Kevin,,13.0,2017-07-11 00:00:02+00:00,Twitter for iPhone,https://t.co/1r4MFCbCX5,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1,3,Brabancon_Griffon,0.0440019,True
884441805382717440,5856,27478,,,14.0,2017-07-10 15:58:53+00:00,Twitter for iPhone,https://t.co/vvBOcC2VdC,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,1,1,Pembroke,0.993225,True
884441805382717440,5856,27478,,,14.0,2017-07-10 15:58:53+00:00,Twitter for iPhone,https://t.co/vvBOcC2VdC,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,1,2,Cardigan,0.00321648,True
884441805382717440,5856,27478,,,14.0,2017-07-10 15:58:53+00:00,Twitter for iPhone,https://t.co/vvBOcC2VdC,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,1,3,Chihuahua,0.00208089,True
884162670584377345,3128,20771, Yogi,doggo,12.0,2017-07-09 21:29:42+00:00,Twitter for iPhone,https://t.co/YSI00BzTBZ,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,1,1,German_Shepherd,0.707046,True
884162670584377345,3128,20771, Yogi,doggo,12.0,2017-07-09 21:29:42+00:00,Twitter for iPhone,https://t.co/YSI00BzTBZ,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,1,2,Malinois,0.199396,True
884162670584377345,3128,20771, Yogi,doggo,12.0,2017-07-09 21:29:42+00:00,Twitter for iPhone,https://t.co/YSI00BzTBZ,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,1,3,Norwegian_Elkhound,0.0491476,True
